num,t,x,y,z,qx,qy,qz,qw
139,1670403915.037354946,48.092944594241516,68.937741715059886,39.293322629120965,0.112802272220752,0.992775008042539,-0.027218955801661,-0.030537832815054
140,1670403915.139763832,47.944297626315723,68.962629108348111,39.297092173201293,0.121479817183186,0.991616324083423,-0.034800576184252,-0.026993327428520
141,1670403915.238087893,47.799581486746391,68.985458289112714,39.274960339725439,0.102402954196963,0.993600594561637,-0.039174579403593,-0.027144903518852
142,1670403915.339613676,47.649303962179722,69.008651907694713,39.265016362252460,0.100108951133488,0.993777559113914,-0.037606754759561,-0.031146314404736
143,1670403915.440325499,47.494709254615337,69.036704534798702,39.291033730629408,0.092948048194128,0.994228448163053,-0.039532476889418,-0.036161256493331
144,1670403915.540460825,47.339137615608927,69.057784205503211,39.314813616813090,0.079088308163856,0.995794297158076,-0.038931771842659,-0.024961458299220
145,1670403915.641553164,47.188121212900654,69.072345266759882,39.318913300045040,0.067749333172460,0.996898604904124,-0.036435530834128,-0.016602755425970
146,1670403915.743273497,47.038646015057047,69.083630131361659,39.299407362484075,0.071614705617138,0.996824661002129,-0.032122575157204,-0.013418991118248
147,1670403915.838353634,46.896103477708706,69.089984259607320,39.290725848348885,0.069800591756895,0.996900865789306,-0.031558030448613,-0.017906197059201
148,1670403915.937856913,46.738185638364612,69.095492677354883,39.316858032197196,0.061364781880699,0.997413847985652,-0.032433483462874,-0.018656059113683
149,1670403916.036547184,46.577945460083370,69.096725926613459,39.341212664852328,0.042416871116424,0.998495339128253,-0.034135395001836,-0.006530052979644
150,1670403916.136094809,46.420446692973954,69.095064908493981,39.349603456771469,0.021085854766742,0.999333120556521,-0.029132664876152,0.006323663869606
151,1670403916.235103607,46.264237426090304,69.084502465388908,39.337958210057579,-0.038613080027317,0.998822758346879,-0.025699951874704,0.014199997632890
152,1670403916.335456610,46.111626717995314,69.072477797424639,39.335274644860490,-0.106829428489217,0.993973812193986,-0.017772357306811,0.016961049406856
153,1670403916.436702251,45.971373907433552,69.067312611006741,39.366621376047192,-0.172512428601443,0.984944277227236,-0.006008367195462,0.009387878300948
154,1670403916.535017967,45.846681004674323,69.064868632595946,39.395128342238280,-0.232408610371388,0.972568136360151,-0.003294302212061,0.009306209492546
155,1670403916.635542870,45.722148365114066,69.063564072802222,39.409942941567010,-0.295881268624016,0.955162647275201,-0.006979484277971,0.008359361631483
156,1670403916.737629175,45.594759312497175,69.058047254044951,39.394225938661073,-0.335418436250591,0.942039456665679,-0.004791696433100,0.005759718181839
157,1670403916.837739229,45.461063222243354,69.055430381114988,39.380413517642076,-0.346601673693855,0.937993799592455,-0.003933770960623,0.004408760002261
158,1670403916.938649893,45.314146463653039,69.054890170571994,39.396098888186827,-0.331795591997367,0.943331391683219,0.000621252470211,0.006097921078991
159,1670403917.038292885,45.169069599935767,69.061394620348992,39.415441425900234,-0.314794141540920,0.949048963245239,0.000282351491791,0.014513238518266
160,1670403917.138952017,45.030663988961997,69.080109941259366,39.425542793188001,-0.315263157798608,0.948814391381251,-0.006623792884968,0.017790936189355
161,1670403917.237777948,44.896763518682391,69.109044252081162,39.414875698821042,-0.332056192217236,0.942903045574829,-0.020410979692689,0.015997617444064
162,1670403917.335624695,44.756303717542451,69.141879650014147,39.410822369712371,-0.351364225079609,0.935584459909342,-0.031904900381155,0.014386696702854
163,1670403917.437744141,44.608228605979889,69.173030940983580,39.431889342563913,-0.363944265299192,0.931027373730710,-0.024786824665695,0.010872646546289
164,1670403917.537924767,44.466610125155910,69.201583962639376,39.456375367022197,-0.342188684879900,0.939259003784945,-0.021940856618978,0.014765722464657
165,1670403917.640961170,44.327037044021907,69.230749394177977,39.464279874364721,-0.317423910108685,0.948000204714468,-0.018490818915490,0.013991524880257
166,1670403917.740679026,44.191223862337161,69.265670610995599,39.444500842998153,-0.270800033390922,0.962467175668249,-0.015113402163921,0.009790952542538
167,1670403917.841009617,44.048260868531152,69.307387147258737,39.423450437256207,-0.219542014879814,0.975438490863497,-0.017733866853802,0.002562071596698
168,1670403917.941452980,43.899206575668835,69.351580759985978,39.432721026706901,-0.158089955456693,0.987105414125846,-0.023536913791559,-0.008745345980075
169,1670403918.041096449,43.747760185534680,69.395525612112976,39.451033339055833,-0.080968307625766,0.996355471387348,-0.026307428029056,-0.005275132909291
170,1670403918.140215874,43.599900917896548,69.445268720671336,39.463371452223086,-0.002117477881009,0.999496591650336,-0.031223951146173,0.005210032783636
171,1670403918.239006996,43.454545857085520,69.487415321398018,39.448240699540591,0.038700359689148,0.998429184269255,-0.039792062077852,0.007618264563055
172,1670403918.337615252,43.308986699799718,69.519865359239617,39.423280117171529,0.061730974535550,0.997249612195625,-0.040698665640342,0.005110418149391
173,1670403918.436976194,43.154044659443663,69.548665811679840,39.436538368862756,0.072455916948973,0.996391243232706,-0.044117644250350,-0.002874712866748
174,1670403918.537351131,42.994044737671956,69.563994606939929,39.465140503347200,0.069324347334097,0.996746695010598,-0.040946154524153,0.003684193512233
175,1670403918.636916637,42.845337922085079,69.568184601176128,39.481072814382088,0.057578861384316,0.997578848677043,-0.038742964503273,0.004483089935520
176,1670403918.736857891,42.698203195139477,69.564693291398399,39.467189681969820,0.051380386811654,0.998292343679919,-0.027786752887100,0.000590563401004
177,1670403918.841029644,42.542533243367011,69.563752106069941,39.443771014005911,0.059653416103881,0.997967637365566,-0.020149537623211,-0.009801063804369
178,1670403918.941023588,42.387091881156707,69.573329553489771,39.450947450688965,0.067443459580650,0.997166315772045,-0.024708188870921,-0.022365684700433
179,1670403919.041994095,42.222981103706587,69.591166147497802,39.475447442953417,0.080644739415649,0.996239400354446,-0.028438632108598,-0.013954475618520
180,1670403919.141973257,42.066029426328704,69.618985795000498,39.483273297597052,0.104907092775699,0.993876877197832,-0.034557529748468,-0.003005327689378
181,1670403919.241919279,41.916694890549465,69.647085161483034,39.457613710837499,0.101221992612282,0.993946858346233,-0.042606623481803,-0.002902865951565
182,1670403919.340284824,41.771745664145733,69.671462232226133,39.434089191759625,0.089428431070238,0.994902026030263,-0.045091405078334,-0.011801673832775
183,1670403919.440143585,41.610858699438261,69.697379250293181,39.459627170181371,0.093302556734777,0.994862870313738,-0.036485812845907,-0.014535736611428
184,1670403919.540410280,41.445744802709676,69.715844841059166,39.489625142011356,0.096294594101125,0.994879611983061,-0.030403949422920,-0.004184335887882
185,1670403919.640496731,41.289893383197239,69.730500430763044,39.496427234171414,0.081941908502369,0.996282377660595,-0.026480156084615,0.002397692156001
186,1670403919.741005182,41.140217724335564,69.745650616301873,39.473276061045823,0.080834562848906,0.996515390182601,-0.020556496081332,0.000530138758738
187,1670403919.840632200,40.995377109435886,69.761741562311215,39.450701406260855,0.084955524993761,0.996160710384418,-0.017371525853958,-0.012026136077340
188,1670403919.941499472,40.846449436600189,69.782623994262096,39.460861458931241,0.087348703311101,0.995482352755384,-0.022847966485569,-0.029377879602678
189,1670403920.042892694,40.690778131480066,69.808353196970927,39.488733365154793,0.102504576124152,0.993946942187641,-0.029290665592475,-0.026539496954455
190,1670403920.144581795,40.533269599216041,69.837795909452282,39.494936562902453,0.118773267343565,0.992009390109852,-0.038416216524224,-0.018288663329443
191,1670403920.241566181,40.379005828492531,69.858074972991446,39.464343308388941,0.099247263822755,0.993899217425190,-0.045845182330480,-0.014578939686272
192,1670403920.341148615,40.218260579573489,69.870775567533570,39.441428636235756,0.086091107752037,0.995307996023499,-0.041338969370886,-0.015537175710780
193,1670403920.440641642,40.052549329808947,69.884644028601144,39.459240158620965,0.083411741194922,0.995639947543765,-0.037027356222696,-0.019301584832269
194,1670403920.541298389,39.884253576966330,69.896016806482933,39.481710627647360,0.067058294772411,0.997168940091471,-0.033205650963458,-0.007394238511253
195,1670403920.641356468,39.725445636853628,69.906108861938691,39.488402311022831,0.057313311289757,0.997839197012641,-0.032012003447305,-0.002711621186778
196,1670403920.741040707,39.573113008843919,69.914607658581787,39.463850942840409,0.062582108678636,0.997706181716191,-0.025211881026902,-0.005496880362431
197,1670403920.841725111,39.421739744559829,69.924010312145569,39.441855234140235,0.076629412212010,0.996720193520631,-0.020814920440052,-0.015605386868378
198,1670403920.941215038,39.270451040832988,69.938146510854978,39.452911659467262,0.083459614496021,0.995712405376419,-0.027287108517201,-0.029098320165467
199,1670403921.041671515,39.117913098067639,69.957280903639131,39.477308675768271,0.105080621810970,0.993782682027092,-0.026487185589171,-0.025543547569282
200,1670403921.142989159,38.965534900177104,69.980873813668211,39.476432182540542,0.112221023030829,0.992854501200448,-0.033546177430824,-0.022826200202906
201,1670403921.243268251,38.813784996437825,70.002193515216945,39.441421102273232,0.085157358690606,0.995208329969335,-0.040257730742359,-0.026228216408346
202,1670403921.342992067,38.660801422957022,70.025846194291844,39.420996353864787,0.072878351721385,0.995913858896597,-0.040021418513574,-0.035250781100929
203,1670403921.441725969,38.500707160474064,70.052122350484368,39.432608395355935,0.058274977776013,0.996398284470710,-0.042829745507964,-0.044273000448973
204,1670403921.541724205,38.333324852290872,70.074852080554507,39.452837797459757,0.040455052588121,0.997565818889636,-0.046229541304934,-0.032994775554289
205,1670403921.644074678,38.163478135769083,70.088822124698083,39.446852570192448,0.036637713721461,0.998147463778248,-0.041705990235071,-0.024898370726384
206,1670403921.738901854,38.006751871482336,70.100508021837086,39.410076864705829,0.059185299448983,0.997554153888485,-0.031548590087801,-0.019684939736654
207,1670403921.839114189,37.838663245167297,70.117906899943975,39.391977103606678,0.072703698724486,0.996574160419329,-0.032311290361459,-0.022585293698897
208,1670403921.938775063,37.668039559663519,70.136910859979963,39.407798478982713,0.073066260017498,0.996359485010215,-0.039159091026046,-0.019891301296031
209,1670403922.040540934,37.498663584776217,70.160829722988041,39.429582263929071,0.097999437088095,0.994600181508657,-0.033752918942639,-0.005227785019888
210,1670403922.141583443,37.333818189633391,70.184836502436781,39.418796995950693,0.094535928043156,0.994692759628419,-0.040604527626643,0.000737962083846
211,1670403922.242628336,37.171050902549439,70.206746477726625,39.387886861063741,0.068677837257142,0.996597869934743,-0.045543501394936,-0.001352698009079
212,1670403922.341336966,37.012279149842037,70.229808409052666,39.387438476596358,0.056925780150235,0.997440292961428,-0.041258144552756,-0.013041588836145
